,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,AccGapWiden-Widening,ColTime
3193,0.247675241025043,9.32298204822639,12.6767183612457,2.40205198669383,1,0,0,1,1,0,0,1,5.277453790121278
3194,1.31520873493764,10.0997489768554,3.53777062692761,0.928933071964778,0,1,0,1,1,0,0,1,3.808423592288412
3195,0.61070583893212,10.0142960917714,11.0493041119815,0.560031552136255,1,0,1,0,1,0,0,1,19.729788562508027
3196,0.255900367697265,10.0256723196396,10.27220480037,0.958378997603745,1,0,1,0,1,0,0,1,10.718311676334528
3197,1.30194296562671,9.69874648430297,12.9803633260119,2.17625351569706,1,0,1,0,1,0,0,1,5.964545597461909
3198,1.35933270965251,10.6092626539689,11.0462003844111,2.38857860476983,1,0,1,0,1,0,0,1,4.624591530022325
3199,2.30702488576179,9.80648058487304,14.9468388039682,0.693519415126957,1,0,1,0,1,0,0,1,21.55215625972346
3200,0.970394313721677,9.89041459468885,9.06080890841053,0.411058392518505,0,1,1,0,1,0,0,1,22.04263207690774
3201,0.0833333333333144,10.5833333333333,19.1447943527899,0.996811840365751,1,0,0,1,1,0,0,1,19.20602623035184
3202,1.57008970189312,11.0219963892964,22.1106534702488,1.11821491388876,1,0,1,0,1,0,0,1,19.77316989393004
3203,0.731711647598482,11.3768066886459,23.3976896003638,3.26370928765826,1,0,0,1,1,0,0,1,7.1690483245068215
3204,0.760454937279391,10.0044848105498,5.47196698221708,3.17983030121418,0,1,0,1,1,0,0,1,1.7208361654166497
3205,0.754617281510889,13.270195700998,12.1947615639592,1.61410955635512,0,1,0,1,1,0,0,1,7.555101520801747
3206,1.75865643782556,10.9232082164512,29.773624596804,4.11840962874173,0,1,1,0,1,0,0,1,7.229398549629104
3207,0.807065020697735,14.9586303649343,12.2990287189653,1.67601526365107,0,1,0,1,1,0,0,1,7.338255793788425
3208,1.32150810192537,14.9687370361257,6.4667758560353,0.730317548933922,0,1,0,1,1,0,0,1,8.854745261804469
3209,2.08820987983415,9.65948711153142,11.6744949746998,3.82776081996569,0,1,0,1,1,0,0,1,3.0499541438967035
3210,0.812835763779262,12.9511762317518,16.1096867360613,1.76733188050247,0,1,0,1,1,0,0,1,9.115258381171257
3211,1.95990707419934,13.5657671752344,28.684304614368,1.39286318969987,0,1,0,1,1,0,0,1,20.593770318927596
3212,0.762673659807556,9.25796631457785,8.06221608111031,1.22644823561211,0,1,0,1,1,0,0,1,6.5736293200230556
3213,0.524450670894623,11.0650619184866,15.6451554474074,1.27806192014208,0,1,0,1,1,0,0,1,12.241312569322272
3214,1.41053672173274,14.835077313355,21.2001011954994,2.41107651372336,1,0,0,1,1,0,0,1,8.792794867700263
3215,0.829302294588359,12.992660922943,7.27097733834751,2.6596912877385,1,0,0,1,1,0,0,1,2.7337674007008252
3216,1.48057284722108,13.8219632175313,12.6187053233371,5.34772798498955,1,0,0,1,1,0,0,1,2.3596385902118313
3217,2.67846310569399,10.5841790762851,15.1189864382512,3.70852169740065,0,1,1,0,1,0,0,1,4.076822969337968
3218,2.66451067559568,11.5691226386252,15.1179994532344,0.785144315876991,1,0,1,0,1,0,0,1,19.25505814348014
3219,4.2125114545924,10.137820228304,10.4411381190914,3.12859366040411,0,1,0,1,1,0,0,1,3.337326368468941
3220,1.23313813099638,9.42068433216234,13.8878457539873,2.42267903117848,0,1,0,1,1,0,0,1,5.732433217631699
3221,1.28518891335247,12.347258789647,11.8324477029995,0.632106626480628,0,1,1,0,1,0,0,1,18.719069231846007
3222,0.367199947133827,13.3828000528662,10.6166666666666,0.908866613800484,0,1,0,1,1,0,0,1,11.681215379088828
3223,3.51255035928585,10.585447361549,10.9453095851059,2.50468980976376,0,1,0,1,1,0,0,1,4.369926185046543
3224,0.451834802821395,13.1447764412139,15.0818568528739,0.427322051839866,0,1,0,1,1,0,0,1,35.29388850385295
3225,3.15270339656152,11.6815507268047,4.97458962407249,1.51143172933564,0,1,0,1,1,0,0,1,3.291309509731613
3226,1.51124635413622,9.07952590687088,8.25123964861534,3.0074043640877,0,1,0,1,1,0,0,1,2.743641575820604
3227,1.06829228167474,12.5882276313152,8.15651991298992,0.133994590907061,1,0,0,1,1,0,0,1,60.872008771214524
3228,1.29874127531636,12.8124767083733,8.77788465035638,2.10741452905057,1,0,0,1,1,0,0,1,4.165238746033977
3229,0.962496761887692,10.2431512825033,2.93125669568964,0.347620978503855,0,1,0,1,1,0,0,1,8.432335437020045
3230,0.343542844462831,11.0734352173855,5.62124601969643,0.0803210850601488,0,1,0,1,1,0,0,1,69.98468727715685
3231,1.24447553978499,10.5819469402109,4.89848082385768,1.11653388364684,0,1,0,1,1,0,0,1,4.387220930419225
3232,0.490374863307053,11.2929607623825,4.56114837178076,1.66936664010723,0,1,0,1,1,0,0,1,2.7322628008714607
3233,0.69199111210142,13.3573162127569,15.9613597934485,1.61746857298124,0,1,0,1,1,0,0,1,9.868111232621535
3234,1.19063748245401,10.1080215927503,5.95684719006502,3.29800257175399,1,0,0,1,1,0,0,1,1.806198467242846
3235,1.94364705333577,9.2063492063492,6.04341328284694,2.8037307431644,0,1,0,1,1,0,0,1,2.1554898941636984
3236,0.366458722830146,9.16666666666666,3.44321896422324,0.631826257772889,0,1,0,1,1,0,0,1,5.449629422430415
3237,1.39395045416515,10.374453344346,12.4060769457187,1.63300396968656,0,1,0,1,1,0,0,1,7.597089275967855
3238,1.25381250639612,10.8159559075018,17.5225845985235,3.86034992924083,0,1,0,1,1,0,0,1,4.539118193870436
3239,3.30614970375368,11.1454824696252,3.31879373833254,1.69185036826937,0,1,0,1,1,0,0,1,1.9616354971908097
3241,1.33333333333333,12.0,12.9532416743771,2.32824167437708,1,0,1,0,1,0,0,1,5.563529687201709
3242,1.0920402253561,10.596267503465,15.8331576245772,0.333157624577211,1,0,1,0,1,0,0,1,47.52452429888119
3243,1.76668085245376,9.83994776169661,12.5037124112472,2.42338250155214,0,1,0,1,1,0,0,1,5.159611577305176
3244,2.47870782257112,11.0897197131074,3.79302860457926,2.19221270980501,0,1,0,1,1,0,0,1,1.7302283613329827
3245,1.29375613079178,9.58452434251298,12.9128784114686,3.26261822905278,1,0,1,0,1,0,0,1,3.9578269674590563
3246,0.50111159407578,10.8782804733048,13.6339331819107,0.721054770442052,1,0,1,0,1,0,0,1,18.908318397993874
3247,1.49328076864693,11.6317192313531,3.92105263157897,0.129664952095723,1,0,0,1,1,0,0,1,30.239880308476245
3248,1.88080909932049,13.125,6.44040454966023,2.51935191808126,1,0,0,1,1,0,0,1,2.5563735274289296
3249,0.417565121650597,10.3778601332902,9.30629396310746,0.745355190617858,0,1,1,0,1,0,0,1,12.485716984667484
3250,0.714083124272767,8.44295616543472,2.99037262304082,0.513201817210986,1,0,0,1,1,0,0,1,5.826894065364205
3251,1.40263084097771,10.2689701860004,6.23242298904107,2.17757146989477,1,0,1,0,1,0,0,1,2.8620980184601006
3252,1.29983167082574,12.3682284790839,7.19691278460652,0.606082338660059,1,0,1,0,1,0,0,1,11.874480290116395
3253,0.564345529716547,9.02876865860554,6.02263069285348,0.695003202929968,1,0,1,0,1,0,0,1,8.665615737400207
3254,1.18533558738699,10.2118417159451,3.31157533855637,0.594353244605685,1,0,1,0,1,0,0,1,5.571729217619375
3255,0.686017178696368,10.0729933571746,3.42465829497479,2.48843919525537,0,1,0,1,1,0,0,1,1.3762274366616953
3256,1.03244677058791,9.86150811417099,6.83947465854396,0.814835953693517,0,1,0,1,1,0,0,1,8.393682958565769
3257,0.262921738731933,10.3562988387001,7.47428780880897,0.44336878317327,0,1,0,1,1,0,0,1,16.85794781336239
3258,1.26871496165598,11.292717590774,8.14910340494261,0.328586575959466,0,1,0,1,1,0,0,1,24.800475738083325
3259,0.994282134914926,9.55093585561946,7.07855132386771,0.963353324442579,0,1,1,0,1,0,0,1,7.347824670624914
3260,0.835526315789451,9.39473684210527,9.60526315789473,0.785837343785104,1,0,0,1,1,0,0,1,12.222966029623295
3261,0.978070175438617,10.2302631578947,10.8092948558986,1.20403169800387,1,0,0,1,1,0,0,1,8.97758329271482
3262,3.1548326261607,9.01838399471364,12.5256257329571,1.53915332249736,1,0,0,1,1,0,0,1,8.137997397578033
3263,0.191154976378726,10.0411367404436,4.19477261985004,0.76928343083571,0,1,1,0,1,0,0,1,5.452831104516386
3264,0.0553278394003911,10.8056694136331,4.57823863234388,0.382570664482564,0,1,1,0,1,0,0,1,11.967040490509271
3265,0.352761000354448,7.67857142857144,2.48571428571427,0.53571428571427,0,1,1,0,1,0,0,1,4.640000000000107
3266,1.09572023531592,8.03133242892589,2.9645146812384,0.478800395524125,0,1,1,0,1,0,0,1,6.191546015732205
3267,2.47311882669842,8.15069820968924,13.1997898113209,4.37275220252613,0,1,1,0,1,0,0,1,3.018645740706598
3268,0.675348748254756,10.8452806973514,5.19362939741374,0.596120909090253,1,0,0,1,1,0,0,1,8.712375825467685
3269,1.13370404428699,6.75901759011609,4.81311902255826,1.11390661517467,0,1,0,1,1,0,0,1,4.320935845958256
3270,0.704503440083656,9.98351190187117,15.1594174791306,0.036294429963533,0,1,1,0,1,0,0,1,417.678897130003
3271,0.48530202451628,10.5869478601464,13.0650309691879,0.933681585459716,0,1,1,0,1,0,0,1,13.993026287173782
3272,1.09060095392499,9.79538028198922,10.5072836796037,0.0420611188074105,0,0,0,1,1,0,0,1,249.80989516028956
3274,0.992225606031184,11.6287195016039,3.22718670898973,0.0651338740524459,0,1,0,1,1,0,0,1,49.54697929361908
3275,2.3606317400868,11.3748374929443,5.48323211132845,2.16298378601405,0,1,0,1,1,0,0,1,2.5350315368905094
3276,0.983430280541743,10.8342680250149,5.43381965979322,0.216526953574352,0,1,0,1,1,0,0,1,25.095349886439568
3277,2.88342283864812,10.1155334459301,8.19895628457816,2.66958443097172,0,1,0,1,1,0,0,1,3.0712481648665317
3278,0.43045216948002,10.5685041150981,8.19895628457816,2.21661376180364,0,1,0,1,1,0,0,1,3.6988655515279025
3279,2.2998254640965,8.25486189893707,6.47011213074762,1.16223968939298,0,1,0,1,1,0,0,1,5.566934419634955
3280,2.98323386663449,8.17289249263007,18.275641605995,2.79746026953151,0,1,1,0,1,0,0,1,6.532940540762573
3281,0.375309313176444,6.47618339706578,9.29523600987375,2.38725117603784,0,1,0,1,1,0,0,1,3.8936983687243196
3282,2.67589378450805,8.02134446423187,10.2647099038094,4.95119178744739,0,0,1,0,1,0,0,1,2.0731796190632763
3283,1.94528723083983,11.4204572914065,5.61718028540155,1.19716224935381,1,0,1,0,1,0,0,1,4.6920793638736304
3285,0.164071225670313,10.8786406624313,18.1985869071176,0.541816628975177,1,0,1,0,1,0,0,1,33.58809223249469
3286,1.05095322633835,11.0964107350243,9.22631132978373,0.0684896531708716,1,0,1,0,1,0,0,1,134.71102425888245
3287,1.66477688347982,10.7797744335432,8.77788465035638,1.12439227445373,1,0,1,0,1,0,0,1,7.806781360731948
3288,1.16485283047246,10.4677094444319,8.85554520662726,1.47532939653797,1,0,1,0,1,0,0,1,6.002419003788453
3289,0.933387885438577,11.6325622749043,9.98219027891933,1.12664507229207,1,0,1,0,1,0,0,1,8.860102018296992
3290,1.27362625977239,8.41888340787528,2.55242194300466,0.375956076147297,0,1,0,1,1,0,0,1,6.789149331382634
3291,3.5999606606473,12.5,4.74675226954911,1.94148911165438,0,1,0,1,1,0,0,1,2.4449028537194892
3292,0.698910839336577,11.1904761904762,6.13579914441134,0.592627820700265,0,1,0,1,1,0,0,1,10.353545564501367
3293,1.00637628846394,9.9134785224347,5.23096592200973,0.44148777219484,0,1,0,1,1,0,0,1,11.84849559027236
3294,4.8,9.29500010494941,4.51058440705589,1.46072016163099,0,1,0,1,1,0,0,1,3.0879182238571463
3295,0.965554255074153,8.794255357004,26.9228885671207,1.55077519252643,0,0,1,0,1,0,0,1,17.36092290930934
3296,0.279642674443551,10.6863598546425,18.0654359522023,0.122205907393081,0,1,0,1,1,0,0,1,147.8278451310376
3297,0.454268625638093,10.3993687460741,8.26967582871325,1.32209279692488,0,1,0,1,1,0,0,1,6.254988944760982
3298,1.19490657548525,7.97176009118141,9.32171583017475,2.31662240566004,0,1,0,1,1,0,0,1,4.023839106191695
3299,4.8,4.92573141894469,9.28161075230136,6.15587933335674,0,1,0,1,1,0,0,1,1.5077635947162384
3300,0.319342523056591,14.6133225676251,7.76978416682499,0.290927402881834,0,1,0,1,1,0,0,1,26.706951940105977
3301,0.0901551439434627,8.40391370986941,5.55290632415202,1.88502178621351,0,1,0,1,1,0,0,1,2.9458048521053333
3302,0.156086295494305,10.8736300404952,7.18582743543951,0.812197394944349,1,0,0,1,1,0,0,1,8.847390400620377
3303,0.486626906271162,8.91038358184487,8.98589937700494,0.438812831218069,0,1,0,1,1,0,0,1,20.47774982345349
3304,0.958587239062965,10.5446779330003,16.1855620336561,0.241292531737358,0,1,0,1,1,0,0,1,67.07858679718174
3305,1.00762116553992,11.0654054705579,9.60635996943114,0.900318501930148,0,1,0,1,1,0,0,1,10.669957297152667
3306,1.65684542839094,9.03759901605349,5.5611111111111,0.823512095057623,0,1,0,1,1,0,0,1,6.752919774325812
3307,1.14774880979313,13.7403449309397,18.5086331402798,1.73276189355067,0,1,0,1,1,0,0,1,10.68157904970604
3308,1.78509604809832,3.99224924709009,12.3280797689918,1.18918391830161,0,1,0,0,1,0,0,1,10.366840300530416
3309,0.966960433439297,11.6706222842167,20.6966007819598,3.51997472745552,1,0,1,0,1,0,0,1,5.879758346140378
3310,2.62243420164469,10.0818951728538,10.283305592438,3.05600720148675,0,1,0,1,1,0,0,1,3.36494808894271
3311,1.25210254955888,14.2741711810483,2.89716635899681,1.5594532328385,0,1,0,1,1,0,0,1,1.8578090692232039
3312,0.261970418065346,9.83955915929673,9.35612635926455,2.10774500210569,0,1,0,1,1,0,0,1,4.438927076054052
3313,1.46844084966368,14.8547457299929,9.82318657965657,2.29729622656717,1,0,0,1,1,0,0,1,4.27597732763235
3314,0.826780912165447,12.6244443978003,9.04736686378033,0.191255764330265,0,1,0,1,1,0,0,1,47.30506761697975
3315,1.70275934390513,13.1353579244997,23.7839574754643,1.20860870516638,1,0,0,0,1,0,0,1,19.678790475193658
3316,0.592663749383561,12.2065730919402,19.9100935747264,3.07004494208044,0,1,0,1,1,0,0,1,6.485277561192367
3317,1.74115721368649,12.435201999,5.64373516189877,2.25885278616464,1,0,0,1,1,0,0,1,2.498496226255365
3318,0.676556482551661,12.5602856227115,26.6666666666667,2.21164420184991,1,0,1,0,1,0,0,1,12.057394514163539
3319,2.28797590382234,13.0045432185476,15.8799805909762,2.99742960881908,0,1,0,1,1,0,0,1,5.297866059724604
3320,0.383565793868152,10.7729135568495,15.0469815193515,0.792797890704582,1,0,0,1,1,0,0,1,18.979593280676895
3321,2.43779867081739,11.0330043752982,12.7487422473677,1.46518633283625,0,1,0,1,1,0,0,1,8.701106447457223
3322,1.12954363743673,10.6295547569389,3.29575002949309,2.35817604405364,0,1,0,1,1,0,0,1,1.3975843906156327
3323,2.82157913511294,10.3352391443459,3.96512506564224,1.64546494371035,1,0,0,1,1,0,0,1,2.409729287031361
3324,0.750548223521534,10.5173040681153,2.86276130666002,0.0171741854504148,1,0,1,0,1,0,0,1,166.68978653604074
3325,0.669186897244849,11.2678522916368,3.84453349845513,0.981772191795123,1,0,1,0,1,0,0,1,3.915911991177491
3326,1.38247695223741,10.7227862056573,3.85526315789475,0.790371689079493,1,0,1,0,1,0,0,1,4.87778498542222
3327,1.50393927299407,6.17371794235946,13.1771105254556,5.95361781711857,1,0,1,0,1,0,0,1,2.213294660528454
3328,3.47846020533737,10.2191081566007,17.8446684306587,4.15137443332705,1,0,1,0,1,0,0,1,4.298496490078681
3329,1.86477512758383,11.8883950070441,5.77898945018076,0.804387546584906,1,0,1,0,1,0,0,1,7.184334808160494
3330,4.05424901515329,9.36063248686236,18.703144100397,5.00985010306539,1,0,1,0,1,0,0,1,3.733274192964987
3331,2.06694474576867,11.1467027913852,21.8086232744196,1.29882448511376,0,1,0,1,1,0,0,1,16.791047231073296
3332,0.510937453013758,11.0536932400196,17.0359976686746,1.35373300008357,0,1,0,1,1,0,0,1,12.58445917150791
3333,0.60055399655257,9.92453397899235,14.9847558483914,2.38530984494398,0,1,0,1,1,0,0,1,6.282100365348269
3334,0.1997916217457,12.3385356620418,17.4049939504541,0.0797554812728158,0,1,0,1,1,0,0,1,218.22943918948542
3335,0.495421480440342,13.1887890458754,12.9368421052632,0.523488682752301,0,1,0,1,1,0,0,1,24.712744575959672
3336,2.73614602103999,7.40769196697639,17.9475116256156,5.88936437682966,0,0,0,1,1,0,0,1,3.0474445928708245
3337,1.42011686557104,11.4375061091743,6.10455319562556,1.20452181972399,0,1,0,1,1,0,0,1,5.068030396514018
3338,1.26340308763249,10.7872412268913,6.02491335279626,0.801398333840595,1,0,0,1,1,0,0,1,7.518000847247415
3339,1.47822171873614,11.919590448827,24.7589425381144,2.94044600550586,0,1,0,1,1,0,0,1,8.420131671098307
3340,0.737636191536836,14.3102718332397,21.8723215994433,2.23950778317845,0,1,0,1,1,0,0,1,9.766575389347713
3341,1.64054076209666,17.3448504846532,24.0986972019108,1.2294522606108,0,1,0,1,1,0,0,1,19.601165473426683
3342,1.74265581429955,12.5073017479843,7.68536937618564,3.33434627365971,0,1,0,1,1,0,0,1,2.304910391850315
3343,1.2720533022687,12.0758198657389,7.44995164857606,3.76582815590513,0,1,0,1,1,0,0,1,1.9783036665902876
3344,2.03189488386219,10.1300951073577,22.7983198240955,0.0692280229497655,0,1,0,0,1,0,0,1,329.32212784176767
3345,0.688299226127855,15.3533674405388,26.0268493583085,1.63407943012123,0,1,0,1,1,0,0,1,15.927530130146492
3346,0.747933015751318,15.0532898088121,11.7638791397508,1.2814789726434,0,1,0,1,1,0,0,1,9.179923659211193
3347,0.356056543418177,15.8012228245635,13.3958009849604,1.63192184520958,0,1,0,1,1,0,0,1,8.208604489414162
3348,3.11430657060686,12.0418869383794,21.9913783286775,2.50544878173878,0,1,0,1,1,0,0,1,8.777420831335254
3349,0.339344520928218,12.1050760856158,19.8598048667651,0.963654648687285,0,1,0,1,1,0,0,1,20.608840411675107
3350,0.78221546399336,9.9842186518521,12.9241521419072,1.42113403269959,0,1,0,1,1,0,0,1,9.09425279004574
3351,0.674106831112113,10.7923196738095,25.075,2.54101365952383,0,1,0,1,1,0,0,1,9.868109093399717
3352,0.961006273924788,12.0151842022657,23.9399728826361,0.429236404278353,0,1,0,1,1,0,0,1,55.77339816478242
3353,0.671028630709216,14.2655774024381,23.8286899313783,0.678750903588664,0,1,0,1,1,0,0,1,35.10667876151947
3354,0.659040944491224,9.62928819549087,21.6324544507313,3.00856598706289,0,1,0,1,1,0,0,1,7.190287513637008
3355,1.90287585413805,12.2268174578051,11.0522952788058,3.94309527397625,0,1,0,1,1,0,0,1,2.8029490820952376
3356,1.83923739336098,14.0432659225924,2.67163115343416,0.218135348097878,0,1,0,1,1,0,0,1,12.247584707066327
3357,0.349550506104222,14.9142197191542,8.80587548841632,2.26447279105942,0,1,0,1,1,0,0,1,3.8887088964741077
3358,0.74161381070379,15.0183140169311,9.47946624983565,0.0278358746576259,0,1,0,1,1,0,0,1,340.5485319369571
3359,0.586354437284413,11.0720687257202,21.4770210001799,1.15474873208494,0,1,0,1,1,0,0,1,18.598869523244566
3360,0.149050058653359,14.019431776879,14.1323719487751,0.338450980385474,0,1,0,1,1,0,0,1,41.75603785422407
3361,1.68792155878691,12.3689235126542,17.2775275563922,2.85499765249637,1,0,0,1,1,0,0,1,6.051678375737008
3362,0.284724573705574,12.7310258513487,22.9147700408546,0.609305700521119,0,1,1,0,1,0,0,1,37.60800206079863
3364,1.32096525978276,10.1020829812591,23.9853789787693,3.90240824717934,1,0,1,0,1,0,0,1,6.1463018371042875
3365,2.88393627588093,11.7903682939883,12.8743045698692,2.88393627588093,0,1,0,1,1,0,0,1,4.464143218953963
3367,0.868465583530856,10.3611615525554,12.0373691309863,3.90673078561345,1,0,0,1,1,0,0,1,3.0811872615625204
3368,0.918338840742152,11.8039579028194,6.3555776244246,2.40127161631426,1,0,0,1,1,0,0,1,2.6467549865016315
3369,1.27433763483197,15.9064764129647,20.7695725834366,0.998415368987189,0,1,0,1,1,0,0,1,20.802536928598805
3370,3.19674506802858,10.6790966944215,5.97118451585943,2.86513633285715,0,1,0,1,1,0,0,1,2.0840839046234456
3371,0.705214840052427,11.3140234196724,5.95316679873712,1.36579307465777,1,0,0,0,1,0,0,1,4.358761886553583
3372,0.73472366644166,13.2572055953571,22.9617381982908,0.943261862203293,0,1,1,0,1,0,0,1,24.342909554994876
3373,1.10021661827668,13.1416174866089,26.6904571263741,1.95757496131884,0,1,1,0,1,0,0,1,13.634449588787364
3374,3.34559084211777,13.8009078172165,10.0476599540134,1.46480288323204,0,1,0,1,1,0,0,1,6.859393894585709
3375,0.218124762423109,12.5659501603429,22.7691132292732,2.74133582914431,0,1,0,1,1,0,0,1,8.305845999313563
3376,0.981842182708988,13.8354621617855,3.81097345871484,0.536981672166561,0,1,1,0,1,0,0,1,7.097027061163369
3377,0.802532657458841,15.2044632294415,24.0069958869003,0.11740492514258,1,0,1,0,1,0,0,1,204.4803133918402
3378,1.71612930964963,13.823666682186,17.9555810470085,0.617928253928305,0,1,0,1,1,0,0,1,29.05771168879388
3379,1.39812207967451,9.55256310657735,18.9667194939549,3.59868200295724,0,1,0,1,1,0,0,1,5.270462763414183
3380,0.348072708781515,11.3765644373144,7.27683045823986,2.60243910953855,0,1,0,1,1,0,0,1,2.796157816553159
